,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
102,0,-980.491394,683.802368,1046.67749,-1068.775391,833.969482,816.208557,-1120.121948,601.447571,801.147766,-903.712341,579.534363,811.989868,-865.041748,764.21405,807.305359
103,0,-980.495483,683.812256,1046.673706,-1068.801514,833.985474,816.184448,-1120.141724,601.450439,801.156372,-903.719299,579.540955,811.993469,-865.052063,764.205811,807.300537
104,0,-980.523499,683.829346,1046.687744,-1068.799194,833.986877,816.18042,-1120.127563,601.47644,801.113037,-903.74292,579.549561,811.998291,-865.062683,764.228027,807.312256
105,0,-980.536133,683.856934,1046.692871,-1068.80957,833.988159,816.185669,-1120.162964,601.478882,801.128784,-903.759033,579.573669,811.999329,-865.062805,764.26886,807.313782
106,0,-980.558289,683.899048,1046.678833,-1068.836182,834.035461,816.184814,-1120.186035,601.4776,801.173706,-903.762207,579.589905,812.00824,-865.097107,764.261963,807.296326
107,0,-980.568054,683.912781,1046.681396,-1068.814697,834.069946,816.171509,-1120.209351,601.499512,801.189941,-903.788452,579.626282,812.014038,-865.103821,764.287964,807.294861
108,0,-980.582031,683.977478,1046.685059,-1068.838623,834.088928,816.15979,-1120.207275,601.529419,801.195374,-903.772339,579.641968,812.018127,-865.110962,764.333801,807.30957
109,0,-980.580383,684.036011,1046.689697,-1068.846558,834.115967,816.163208,-1120.220459,601.582825,801.186157,-903.780273,579.666809,812.016663,-865.122437,764.336121,807.27771
110,0,-980.582275,684.053345,1046.687378,-1068.866943,834.131042,816.142029,-1120.230591,601.605896,801.191467,-903.794617,579.706726,812.029846,-865.127563,764.356812,807.27655
111,0,-980.573608,684.098328,1046.688477,-1068.850464,834.165833,816.142822,-1120.240723,601.630127,801.211914,-903.78949,579.758362,812.037292,-865.129211,764.421143,807.293335
112,0,-980.575867,684.15033,1046.671265,-1068.844238,834.204834,816.128906,-1120.236206,601.680542,801.201294,-903.779236,579.781067,812.044678,-865.14032,764.406006,807.268677
113,0,-980.564636,684.184875,1046.677368,-1068.84375,834.231873,816.128662,-1120.200195,601.714844,801.200806,-903.764648,579.829529,812.042603,-865.113403,764.466064,807.268127
114,0,-980.554565,684.237122,1046.687012,-1068.84021,834.260254,816.115051,-1120.172241,601.766296,801.183411,-903.753906,579.847534,812.067078,-865.188599,764.507629,807.238708
115,0,-980.544678,684.262146,1046.692749,-1068.829956,834.303589,816.11322,-1120.162109,601.790466,801.204224,-903.756042,579.896362,812.05603,-865.110291,764.551086,807.273438
116,0,-980.52417,684.297119,1046.689697,-1068.818726,834.319092,816.117554,-1120.121216,601.857544,801.165955,-903.740967,579.914001,812.055603,-865.148743,764.580017,807.23822
117,0,-980.490173,684.336548,1046.705322,-1068.811035,834.317932,816.116821,-1120.146484,601.84491,801.216064,-903.728088,579.940125,812.057312,-865.095764,764.580688,807.248291
118,0,-980.485168,684.348877,1046.689575,-1068.765259,834.378296,816.109863,-1119.981812,602.080017,801.006165,-903.701172,579.956604,812.07373,-865.075989,764.604309,807.258179
119,0,-980.465576,684.376221,1046.701416,-1068.757568,834.388245,816.108093,-1120.041016,601.990295,801.121033,-903.676392,579.979858,812.075195,-865.064087,764.628052,807.250854
120,0,-980.456177,684.391968,1046.693481,-1068.75415,834.380493,816.11438,-1119.970093,602.096924,801.007996,-903.66626,580.00177,812.071411,-865.047485,764.648804,807.25647
121,0,-980.435303,684.415771,1046.69397,-1068.751953,834.382385,816.114624,-1119.955078,602.115967,801.004822,-903.665039,580.006897,812.06958,-865.025574,764.63501,807.232422
122,0,-980.424194,684.414001,1046.694092,-1068.736816,834.407715,816.10614,-1119.924316,602.135498,801.008606,-903.64447,580.022644,812.065186,-865.003906,764.66095,807.244385
123,0,-980.370728,684.434326,1046.699463,-1068.712524,834.420715,816.112793,-1119.973267,602.019836,801.151306,-903.616516,580.028381,812.066345,-864.983398,764.664062,807.240967
124,0,-980.331848,684.436768,1046.690674,-1068.692993,834.40564,816.117004,-1119.860718,602.132019,801.048462,-903.587646,580.015503,812.061462,-864.959595,764.66449,807.229553
125,0,-980.289368,684.444336,1046.702759,-1068.674316,834.390503,816.115601,-1119.852295,602.130249,801.036316,-903.567139,580.023438,812.054077,-864.91748,764.670288,807.235168
126,0,-980.280579,684.439209,1046.69458,-1068.66333,834.4021,816.136475,-1119.909668,602.02356,801.15918,-903.555725,580.023315,812.055969,-864.899353,764.66687,807.234192
127,0,-980.253906,684.410706,1046.703125,-1068.623291,834.397644,816.111389,-1119.819702,602.106384,801.028809,-903.547974,580.001648,812.041809,-864.89563,764.648315,807.233948
128,0,-980.247925,684.400635,1046.694336,-1068.627197,834.387146,816.140259,-1119.88623,601.980652,801.157532,-903.523926,579.997986,812.048523,-864.882263,764.624817,807.230591
129,0,-980.223206,684.369873,1046.703369,-1068.594116,834.359985,816.149963,-1119.785889,602.100037,801.052124,-903.517639,579.976135,812.038696,-864.870056,764.636108,807.230225
130,0,-980.216187,684.353149,1046.703857,-1068.603271,834.353943,816.15509,-1119.862305,601.952942,801.153992,-903.519287,579.967285,812.0354,-864.84375,764.611755,807.23938
131,0,-980.218262,684.349243,1046.686523,-1068.59436,834.35376,816.151062,-1119.841675,601.937317,801.138123,-903.505005,579.928528,812.042786,-864.863892,764.582275,807.236755
132,0,-980.231812,684.318542,1046.708984,-1068.585693,834.328918,816.151184,-1119.85022,601.928101,801.147583,-903.503662,579.913757,812.054993,-864.852661,764.570862,807.245605
133,0,-980.206787,684.284302,1046.700562,-1068.589844,834.284851,816.167175,-1119.853271,601.915955,801.148804,-903.50531,579.904785,812.030518,-864.848633,764.559448,807.25592
134,0,-980.203186,684.275085,1046.700562,-1068.596191,834.271118,816.162354,-1119.859375,601.884399,801.154114,-903.503052,579.886414,812.01886,-864.8396,764.548462,807.249023
135,0,-980.216187,684.24231,1046.708496,-1068.596069,834.264954,816.163452,-1119.870728,601.858032,801.154724,-903.522827,579.858887,812.031006,-864.850464,764.513794,807.240967
136,0,-980.234924,684.221191,1046.684692,-1068.623169,834.231201,816.177673,-1119.889526,601.848083,801.169006,-903.521606,579.836182,812.011841,-864.872559,764.487671,807.2547
137,0,-980.255188,684.198975,1046.686035,-1068.615601,834.241455,816.164124,-1119.90625,601.816467,801.143005,-903.532227,579.822571,812.027527,-864.884644,764.481384,807.245422
138,0,-980.278992,684.180176,1046.69812,-1068.628052,834.227844,816.170532,-1119.929199,601.77124,801.159119,-903.552979,579.819641,812.008057,-864.89209,764.460693,807.252563
139,0,-980.282715,684.162415,1046.705933,-1068.636841,834.215942,816.157471,-1119.945801,601.766479,801.170776,-903.569153,579.797119,812.017334,-864.901733,764.459167,807.259644
140,0,-980.294189,684.148621,1046.688843,-1068.654541,834.200012,816.180237,-1119.955078,601.773193,801.162659,-903.567627,579.771667,812.01593,-864.914978,764.443359,807.27948
141,0,-980.313354,684.126709,1046.69873,-1068.668701,834.178589,816.17157,-1119.997437,601.706787,801.189392,-903.593384,579.7677,812.013611,-864.917786,764.453979,807.281982
142,0,-980.331482,684.148132,1046.691284,-1068.667114,834.190674,816.180908,-1120.008667,601.712952,801.183105,-903.591003,579.769958,812.014954,-864.928589,764.42749,807.281555
143,0,-980.362305,684.13269,1046.697632,-1068.701172,834.195801,816.165466,-1120.039062,601.670227,801.223389,-903.622314,579.77594,812.019409,-864.966248,764.436035,807.280884
144,0,-980.39856,684.138611,1046.68335,-1068.729248,834.188293,816.161865,-1120.082275,601.633484,801.244141,-903.644043,579.777222,812.010498,-864.987305,764.429077,807.263184
145,0,-980.419189,684.122314,1046.67688,-1068.723145,834.179749,816.169983,-1120.088257,601.676514,801.227539,-903.66449,579.776001,812.017822,-864.993469,764.430664,807.271606
